"Comments","objectid","barcode_id","RunId_12SVert","RunId_trnL","DateRun","DateFirstAnalyzed","Reads_12SVert","ESVs_12SVert","Reads_trnL","ESVs_trnL","country","name_of_park","location","location_other","date","year","time","latitude","longitude","habitat_final","habitat","habitat_other","has_it_rained_in_the_past_week","sample_type","species_id","species_id_dna","species_id_dna_common","species_id_dna_diet","species_id_other","faecal_age","faecal_age_other","faecal_texture","species_sex","species_age","latrine","swab","swab_barcode_id","collector","notes","kafue_section","znp_written_ID","znp_assumption"
NA,3084,"S086020","JV323","JV323","2025/03/25","2025/04/02",26959,1,53254,18,"zambia","Kafue","park",NA,"2024/08/23",2024,"0.363888889",-15.2477963,25.97017506,"woodlands","woodland",NA,"no","faecal","waterbuck_defassa","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"1-2_days",NA,"hard","unknown","unknown","no","no",NA,"SSM, AM","Unk large ungulate.  Possibly waterbuck? Sample quality decent- hard, dark and shiny",NA,NA,NA
NA,811,"S078840","JV322","JV323","2025/03/20","2025/03/20",24999,1,76772,20,"zambia","Kafue","park",NA,"2024/07/21",2024,"0.4875",-16.06764769,25.72048622,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"observed",NA,"soft","male","adult","no","no",NA,"JM",NA,NA,NA,NA
NA,809,"S078853","JV322","JV322","2025/03/20","2025/03/20",18381,1,35664,61,"zambia","Kafue","park",NA,"2024/07/21",2024,"0.454166667",-16.00388815,25.77311541,"grassland","flood_plain,woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"observed",NA,"soft","unknown","adult","no","no",NA,"JM",NA,NA,NA,NA
NA,3050,"S078915","JV322","JV322","2025/03/20","2025/03/20",22386,1,13652,24,"zambia","Kafue","park",NA,"2024/07/14",2024,"0.309027778",-16.0257685,25.93787267,"grassland","flood_plain,woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"MM GKLL",NA,NA,NA,NA
NA,3097,"S085220","JV322","JV322","2025/03/20","2025/03/20",19543,1,43344,27,"zambia","Kafue","park",NA,"2024/08/24",2024,"0.391666667",-15.25474232,25.91853634,"grassland","grassland",NA,"no","faecal","unknown","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"1-2_days",NA,"hard","unknown","unknown","no","no",NA,"SSM, AM","Unknown large ungulate. Sample is dark, hard and shiny.",NA,NA,NA
NA,3611,"S085250","JV322","JV323","2025/03/20","2025/03/20",21880,1,71150,26,"zambia","Kafue","park",NA,"2024/09/10",2024,"0.5",-15.28484505,25.92525797,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"MM",NA,NA,NA,NA
NA,3411,"S085302","JV322","JV323","2025/03/20","2025/03/20",31654,1,80437,28,"zambia","Kafue","park",NA,"2024/08/24",2024,"0.322916667",-14.1197849,25.9292609,"grassland","forest",NA,"yes","faecal","sable","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","yes","no",NA,"KK",NA,NA,NA,NA
NA,1079,"S086097","JV322","JV322","2025/03/20","2025/03/20",15859,1,34548,24,"zambia","Kafue","park",NA,"2024/07/31",2024,"0.596527778",-14.73917332,26.08665342,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"MM",NA,NA,NA,NA
NA,40,"S079148","JV321","JV321","2025/03/14","2025/03/14",37788,1,82930,18,"zambia","Kafue","park",NA,"2024/06/06",2024,"0.463194444",-14.9953896,25.91998459,"woodlands","savanna_woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Trevor Kaponda","Not 100% sure of species ID. Check photo",NA,NA,NA
NA,3069,"S080718","JV321","JV321","2025/03/14","2025/03/14",36005,1,66581,36,"zambia","Kafue","park",NA,"2024/08/19",2024,"0.553472222",-15.05148335,25.92979146,"woodlands","savanna_woodland",NA,"no","faecal","unknown","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"SSM","Unk med/large ungulate. Some soft pellets present",NA,NA,NA
NA,3166,"S085098","JV321","JV321","2025/03/14","2025/03/14",31845,1,72296,25,"zambia","Kafue","park",NA,"2024/08/26",2024,"0.569444444",-14.73428116,26.08709823,"woodlands","woodland,grassland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"observed",NA,"soft","male","adult","no","no",NA,"JB",NA,NA,NA,NA
NA,3092,"S085120","JV321","JV321","2025/03/14","2025/03/14",51804,1,88333,40,"zambia","Kafue","park",NA,"2024/08/24",2024,"0.334722222",-15.24440471,25.94208605,"grassland","grassland",NA,"no","faecal","sable","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"1-2_days",NA,"hard","unknown","unknown","no","no",NA,"SSM, AM","Hard, dark pellets from a large ungulate.",NA,NA,NA
NA,1515,"S085277","JV321","JV321","2025/03/14","2025/03/14",44859,2,71600,23,"zambia","Kafue","park",NA,"2024/08/17",2024,"0.48125",-14.81886896,26.0370328,"grassland","grassland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"observed",NA,"hard","female","adult","no","no",NA,"JB",NA,NA,NA,NA
NA,975,"S085704","JV321","JV321","2025/03/14","2025/03/14",40412,3,66041,34,"zambia","Kafue","park",NA,"2024/07/26",2024,"0.539583333",-14.77528192,26.22446075,"woodlands","savanna_woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"1-2_days",NA,"hard","female","adult","no","no",NA,"RT",NA,NA,NA,NA
NA,3612,"S086010","JV321","JV321","2025/03/14","2025/03/14",4913,1,76590,20,"zambia","Kafue","park",NA,"2024/09/10",2024,"0.504166667",-15.28499285,25.92502827,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"CC",NA,NA,NA,NA
NA,4051,"S085155","JV320","JV320","2025/03/12","2025/03/14",30107,1,78505,55,"zambia","Kafue","park",NA,"2024/09/13",2024,"0.365277778",-14.10649667,26.11073667,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"Timothy kaponda",NA,NA,NA,NA
NA,1520,"S085758","JV320","JV320","2025/03/12","2025/03/14",19622,1,57895,43,"zambia","Kafue","park",NA,"2024/08/18",2024,"0.516666667",-14.32586207,25.9664309,"grassland","grassland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"observed",NA,"hard","unknown","adult","no","no",NA,"JB",NA,NA,NA,NA
NA,3035,"S085960","JV320","JV320","2025/03/12","2025/03/14",24533,1,64797,36,"zambia","Kafue","park",NA,"2024/08/16",2024,"0.518055556",-14.186025,26.30507,"grassland","grassland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"SL",NA,NA,NA,NA
NA,388,"S078919","JV318","JV318","2025/03/10","2025/03/14",17314,1,40541,32,"zambia","Kafue","park",NA,"2024/06/26",2024,"0.629861111",-16.27483233,25.80959322,"grassland","flood_plain,woodland",NA,"no","faecal","sable","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"JMGKLL",NA,NA,NA,NA
NA,1152,"S078986","JV318","JV318","2025/03/10","2025/03/14",24581,1,45364,32,"zambia","Kafue","park",NA,"2024/08/05",2024,"0.4375",-15.97390704,25.83881996,"grassland","grassland",NA,"no","faecal","sable","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"gri",NA,NA,NA,NA
NA,58,"S079111","JV318","JV318","2025/03/10","2025/03/14",18267,1,41409,27,"zambia","Kafue","park",NA,"2024/06/07",2024,"0.71875",-14.88638427,25.92600221,"woodlands","savanna_woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"MM","Hartebeest seen and spoor around dung but very small pellets",NA,NA,NA
NA,67,"S079245","JV318","JV318","2025/03/10","2025/03/14",21837,1,48548,24,"zambia","Kafue","park",NA,"2024/06/08",2024,"0.321527778",-14.99119636,25.89396952,"woodlands","savanna_woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"TK","Hartebeest seen",NA,NA,NA
NA,444,"S080769","JV318","JV318","2025/03/10","2025/03/14",22396,1,47061,22,"zambia","Kafue","park",NA,"2024/07/03",2024,"0.514583333",-15.17584286,25.92915696,"woodlands","savanna_woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"observed",NA,"soft","unknown","adult","no","no",NA,"AK",NA,NA,NA,NA
NA,512,"S083956","JV318","JV318","2025/03/10","2025/03/14",21226,2,44633,33,"zambia","Kafue","park",NA,"2024/07/10",2024,"0.345138889",-15.96710815,25.86048012,"grassland","grassland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"observed",NA,"soft","female","juvenile","no","no",NA,"Kr",NA,NA,NA,NA
NA,3031,"S085123","JV318","JV318","2025/03/10","2025/03/14",23797,1,45020,34,"zambia","Kafue","park",NA,"2024/08/15",2024,"0.647916667",-14.10788667,26.15610333,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"KT",NA,NA,NA,NA
NA,2925,"S085150","JV318","JV318","2025/03/10","2025/03/14",19098,1,37149,15,"zambia","Kafue","park",NA,"2024/08/09",2024,"0.364583333",-14.62306833,25.88638333,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"1-2_days",NA,"soft","unknown","adult","no","no",NA,"Timothy Kapona",NA,NA,NA,NA
NA,1547,"S085252","JV318","JV318","2025/03/10","2025/03/14",22985,1,52640,40,"zambia","Kafue","park",NA,"2024/08/12",2024,"0.726388889",-14.91384143,25.54033778,"woodlands","savanna_woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"hard","unknown","unknown","no","no",NA,"WC",NA,NA,NA,NA
NA,515,"S085676","JV318","JV318","2025/03/10","2025/03/14",21449,1,52840,30,"zambia","Kafue","park",NA,"2024/07/10",2024,"0.338888889",-15.96710815,25.86048012,"grassland","grassland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"observed",NA,"soft","female","adult","no","no",NA,"Krf",NA,NA,NA,NA
NA,3410,"S085982","JV318","JV318","2025/03/10","2025/03/14",22614,1,52414,16,"zambia","Kafue","park",NA,"2024/09/02",2024,"0.367361111",-14.34335952,25.57285428,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"hard","unknown","adult","no","no",NA,"JB",NA,NA,NA,NA
NA,133,"S079194","JV319","JV318","2025/03/10","2025/03/14",23056,1,45603,16,"zambia","Kafue","park",NA,"2024/06/11",2024,"0.490972222",-14.87818,26.44178667,"woodlands","woodland",NA,"no","faecal","sable","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"MM",NA,NA,NA,NA
NA,778,"S079196","JV319","JV320","2025/03/10","2025/03/14",26278,2,66087,44,"zambia","Kafue","park",NA,"2024/07/13",2024,"0.377777778",-14.76894525,26.0729903,"woodlands","savanna_woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"observed",NA,"hard","male","adult","no","no",NA,"J.Bird",NA,NA,NA,NA
NA,3134,"S079249","JV319","JV318","2025/03/10","2025/03/14",9565,1,65061,25,"zambia","Kafue","park",NA,"2024/08/24",2024,"0.644444444",-14.08695772,25.62803979,"grassland","grassland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"JB/SR",NA,NA,NA,NA
NA,3032,"S085186","JV319","JV320","2025/03/10","2025/03/14",26809,5,71256,44,"zambia","Kafue","park",NA,"2024/08/16",2024,"0.349305556",-14.17772167,26.28747833,"woodlands","savanna_woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"TK",NA,NA,NA,NA
NA,1261,"S085679","JV319","JV318","2025/03/10","2025/03/14",23013,1,59802,16,"zambia","Kafue","park",NA,"2024/08/12",2024,"0.740277778",-14.97821038,25.89582049,"woodlands","savanna_woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"AR",NA,NA,NA,NA
NA,518,"S085878","JV319","JV318","2025/03/10","2025/03/14",24523,1,67010,28,"zambia","Kafue","park",NA,"2024/07/10",2024,"0.330555556",-15.96710815,25.86048012,"grassland","grassland",NA,"no","faecal","wildebeest_blue","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"observed",NA,"soft","female","adult","no","no",NA,"Krf",NA,NA,NA,NA
NA,3564,"S080686","JV317","JV317","2025/03/07","2025/03/14",40978,1,86197,24,"zambia","Kafue","park",NA,"2024/09/04",2024,"0.288888889",-14.99833833,25.90263298,"grassland","grassland",NA,"no","faecal","unknown","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,NA,"Most of sample was covered w/ dirt/contaminated but collected the less dusty pellets anyway because they were fresh.",NA,NA,NA
NA,4239,"S078807","JV316","JV316","2025/03/06","2025/03/14",64749,1,89965,22,"zambia","Kafue","park",NA,"2024/08/31",2024,"0.272916667",-14.67915016,26.38367334,"grassland","grassland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"observed",NA,"soft","unknown","adult","no","no",NA,"EP",NA,NA,NA,NA
NA,3135,"S079256","JV316","JV316","2025/03/06","2025/03/14",61115,5,94749,27,"zambia","Kafue","park",NA,"2024/08/24",2024,"0.647222222",-14.08697483,25.62799946,"grassland","grassland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"JB/SR",NA,NA,NA,NA
NA,3565,"S080654","JV316","JV316","2025/03/06","2025/03/14",58715,1,105478,28,"zambia","Kafue","park",NA,"2024/09/04",2024,"0.291666667",-14.99896758,25.90336484,"grassland","grassland",NA,"no","faecal","unknown","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,NA,"Fresh pellets. Unk ungulate. Possibly hartebeest.",NA,NA,NA
NA,4027,"S085177","JV316","JV316","2025/03/06","2025/03/14",65183,2,119782,27,"zambia","Kafue","park",NA,"2024/09/10",2024,"0.36875",-14.702025,26.70755,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"MM",NA,NA,NA,NA
NA,3095,"S085196","JV316","JV316","2025/03/06","2025/03/14",65057,2,103998,47,"zambia","Kafue","park",NA,"2024/08/24",2024,"0.389583333",-15.25444533,25.91847099,"woodlands","woodland,grassland",NA,"no","faecal","unknown","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"1-2_days",NA,"hard","unknown","unknown","no","no",NA,"SSM, AM","Unk large ungulate.  Sample is dark, hard, and shiny.",NA,NA,NA
"JM: Changed to Alcelaphus lichtensteinii",4052,"S085217","JV316","JV316","2025/03/06","2025/03/14",58225,40,100013,44,"zambia","Kafue","park",NA,"2024/09/13",2024,"0.376388889",-14.10484667,26.11486,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","juvenile","no","no",NA,"Kelvin Maswabi",NA,NA,NA,NA
NA,1251,"S085621","JV316","JV316","2025/03/06","2025/03/14",58738,3,86449,22,"zambia","Kafue","park",NA,"2024/08/11",2024,"0.390972222",-14.78221345,26.37930931,"woodlands","woodland",NA,"no","faecal","sable","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"1-2_days",NA,"soft","unknown","adult","no","no",NA,"L Munro",NA,NA,NA,NA
NA,1166,"S085772","JV316","JV316","2025/03/06","2025/03/14",58670,1,98034,36,"zambia","Kafue","park",NA,"2024/08/03",2024,"0.398611111",-14.75081182,26.35246786,"grassland","grassland",NA,"no","faecal","sable","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"hard","unknown","adult","no","no",NA,"L M","Dry, burnt, area.",NA,NA,NA
NA,4033,"S085977","JV316","JV316","2025/03/06","2025/03/14",50704,1,92147,46,"zambia","Kafue","park",NA,"2024/09/13",2024,"0.294444444",-14.73682167,26.684985,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","yes","no",NA,"Mm",NA,NA,NA,NA
NA,438,"S078932","JV315","JV315","2025/02/25","2025/02/25",41447,8,23328,24,"zambia","Kafue","park",NA,"2024/07/03",2024,"0.509027778",-15.5697313,25.9711785,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"observed",NA,"soft","unknown","adult","no","no",NA,"MS GKLL",NA,NA,NA,NA
NA,140,"S079191","JV315","JV315","2025/02/25","2025/02/25",37855,3,37802,14,"zambia","Kafue","park",NA,"2024/06/13",2024,"0.509722222",-14.97020667,26.30403167,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"T K",NA,NA,NA,NA
NA,134,"S079261","JV315","JV315","2025/02/25","2025/02/25",47292,3,77685,25,"zambia","Kafue","park",NA,"2024/06/11",2024,"0.511805556",-14.84426667,26.41794167,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","yes","no",NA,"T K",NA,NA,NA,NA
NA,3086,"S085152","JV315","JV315","2025/02/25","2025/02/25",51476,1,45593,56,"zambia","Kafue","park",NA,"2024/08/23",2024,"0.522222222",-15.24544524,25.94307393,"woodlands","savanna_woodland",NA,"no","faecal","sable","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"1-2_days",NA,"hard","unknown","unknown","no","no",NA,"SSM, AM","Unk large ungulate",NA,NA,NA
NA,3096,"S086015","JV315","JV315","2025/02/25","2025/02/25",32733,1,27295,13,"zambia","Kafue","park",NA,"2024/08/24",2024,"0.390972222",-15.25460818,25.91848282,"grassland","grassland",NA,"no","faecal","unknown","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"1-2_days",NA,"hard","unknown","unknown","no","no",NA,"SSM, AM","Unk large ungulate.  Dark, hard, shiny pellets",NA,NA,NA
NA,3102,"S086047","JV315","JV315","2025/02/25","2025/02/25",39348,1,89183,29,"zambia","Kafue","park",NA,"2024/08/24",2024,"0.754166667",-15.32944386,25.92882931,"woodlands","woodland",NA,"no","faecal","unknown","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"SSM, AM",NA,NA,NA,NA
NA,4032,"S086092","JV315","JV315","2025/02/25","2025/02/25",36335,3,44679,37,"zambia","Kafue","park",NA,"2024/09/11",2024,"0.508333333",-14.74490167,26.69231667,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"SL",NA,NA,NA,NA
NA,361,"S078823","JV314","JV314","2025/02/21","2025/02/25",17553,1,37882,44,"zambia","Kafue","park",NA,"2024/06/25",2024,"0.540972222",-16.20197689,25.95147978,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"observed",NA,"soft","male","adult","no","no",NA,"JM GKLL",NA,NA,NA,NA
NA,554,"S078826","JV314","JV314","2025/02/21","2025/02/25",25279,1,46447,31,"zambia","Kafue","park",NA,"2024/07/07",2024,"0.529166667",-16.20555025,25.80091403,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"observed",NA,"soft","female","adult","no","no",NA,"MS GKLL",NA,NA,NA,NA
NA,473,"S078836","JV314","JV314","2025/02/21","2025/02/25",24102,1,52351,62,"zambia","Kafue","park",NA,"2024/07/05",2024,"0.672916667",-15.44036762,25.92872973,"woodlands","grassland,savanna_woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","adult","no","no",NA,"RW",NA,NA,NA,NA
NA,556,"S078842","JV314","JV314","2025/02/21","2025/02/25",16339,1,36568,23,"zambia","Kafue","park",NA,"2024/07/07",2024,"0.552777778",-16.2163939,25.82659082,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"observed",NA,"soft","female","adult","no","no",NA,"MD GKLL",NA,NA,NA,NA
NA,362,"S078934","JV314","JV314","2025/02/21","2025/02/25",11183,1,27609,33,"zambia","Kafue","park",NA,"2024/06/25",2024,"0.544444444",-16.20216347,25.95166404,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","no","no",NA,"RS GKLL",NA,NA,NA,NA
NA,3750,"S079143","JV314","JV314","2025/02/21","2025/02/25",24294,1,36686,25,"zambia","Kafue","park",NA,"2024/09/08",2024,"0.334027778",-14.70203041,26.57830373,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"1-2_days",NA,"hard","unknown","adult","no","no",NA,"SSM DN AM","Possibly hartebeest or other large ungulate, hartebeest seen on location previous day",NA,NA,NA
"JM 20250305: added park",NA,"S079149","JV314","JV314","2025/02/21","2025/02/25",21074,1,43680,26,"Zambia","Kafue","park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,339,"S079229","JV314","JV314","2025/02/21","2025/02/25",18180,1,38733,15,"zambia","Kafue","park",NA,"2024/06/18",2024,"0.404861111",-14.79771833,26.35179833,"grassland","grassland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"<24hr",NA,"soft","unknown","unknown","yes","no",NA,"MM",NA,NA,NA,NA
NA,205,"S080640","JV314","JV314","2025/02/21","2025/02/25",19488,1,41802,42,"zambia","Kafue","park",NA,"2024/06/14",2024,"0.383333333",-16.24280545,25.99117513,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"observed",NA,"soft","female","adult","yes","no",NA,"MS GKLL",NA,NA,NA,NA
NA,3749,"S085266","JV314","JV314","2025/02/21","2025/02/25",18692,4,34928,31,"zambia","Kafue","park",NA,"2024/09/08",2024,"0.330555556",-14.70137651,26.57855573,"woodlands","woodland",NA,"no","faecal","hartebeest_lichtenstein","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"1-2_days",NA,"hard","unknown","adult","no","no",NA,"SSM, DN AM","Hartebeest seen nearby",NA,NA,NA
NA,3089,"S085278","JV314","JV314","2025/02/21","2025/02/25",21723,1,41129,42,"zambia","Kafue","park",NA,"2024/08/24",2024,"0.317361111",-15.24132835,25.93972484,"grassland","grassland",NA,"no","faecal","puku","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"1-2_days",NA,"hard","unknown","adult","no","no",NA,"SSM AM","Possibly a puku or reedbuck",NA,NA,NA
NA,3099,"S086040","JV314","JV314","2025/02/21","2025/02/25",18879,1,35655,19,"zambia","Kafue","park",NA,"2024/08/24",2024,"0.484722222",-15.29147542,25.86226872,"grassland","grassland",NA,"no","faecal","puku","Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,"1-2_days",NA,"hard","unknown","unknown","no","no",NA,"SSM, AM","Unk large ungulate. Pellets are hard, dark, & shiny",NA,NA,NA
"JM 20250317: added park Kafue",NA,"S086041","JV321","JV321","2025/03/14","2025/03/14",43420,1,70723,16,"zambia","Kafue","park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JM 20250317: added park Kafue",NA,"S085169","JV319","JV320","2025/03/10","2025/03/14",23333,1,58116,34,"zambia","Kafue","park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alcelaphus lichtensteinii","Lichtenstein's Hartebeest","Herbivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
